"name",code,"parish_id"
"TEBUNG ATIDI", 9,"OTWEOTOKE"
"TEBUYOLEKA", 10,"BWAISE II"
"TECAMBIA", 11,"OMUGE"
"TECEL", 13,"ADAGMON"
"TECHNICAL", 20,"OGOLE"
"TECHNICAL COLLEGE", 2,"TE-OBIA"
"TECHO", 3,"TECHO"
"TECWA", 9,"OKOL"
"TECWAO", 7,"OGONG"
"TECWAO GIDO", 6,"ADER"
"TEDAM", 2,"BAR-OGOLE"
"TEDAM A", 14,"ACANPII"
"TEDAM B", 17,"ACANPII"
"TEDDI", 2,"ACWERA"
"TEDOPE", 5,"LELA PWOT"
"TEDOPE CENTRAL", 8,"LELA PWOT"
"TEDUKA", 7,"ATURA"
"TEDWII", 30,"ACUT"
"TEE - TWORO", 9,"ARINGA"
"TEE ADWOKI", 4,"OPOROT WARD"
"TEE IMIN", 8,"AMUN"
"TEE ME", 23,"AMUGE"
"TEE OKWANG", 14,"PAKOR"
"TEE YAO", 7,"APOBO"
"TEE-LUL", 17,"LAWIYE ADUL"
"TEEFE CELL", 3,"INDUSTRIAL AREA WARD"
"TEGARAGE", 2,"IPITO-AWENO"
"TEGERES", 5,"MATIMBEI"
"TEGGA", 9,"KABANGA"
"TEGORO", 7,"LURUNU"
"TEGOT CENTRAL", 11,"MADI-KILOCH"
"TEGOT KALABONG", 21,"KITENY"
"TEGOT KWERA NORTH", 6,"POBAR"
"TEGOT KWERA SOUTH", 7,"POBAR"
"TEGOT SOUTH", 12,"MADI-KILOCH"
"TEGWENG", 1,"ALITO"
"TEGWENG A", 11,"ONYWAKO"
"TEGWENG B", 12,"ONYWAKO"
"TEGWIRI", 13,"AKOBI"
"TEIBU", 13,"AKERE"
"TEIBULE", 7,"OMWARA"
"TEILAKA", 25,"ANYANGA"
"TEILIGO", 13,"ANWANGI"
"TEILWA", 8,"PARAK"
"TEILWA A", 10,"AMOKOGEE"
"TEILWA B", 11,"ABWOCOLIL"
"TEITEK", 13,"AMILO"
"TEKANGO", 16,"LIRA-KAKET"
"TEKANTET", 12,"KWOSIR"
"TEKATEEKA", 14,"NSHUMI"
"TEKATO", 12,"LIRA-KATO"
"TEKERA", 11,"KANYWA"
"TEKEWGH", 14,"LOSIDOK"
"TEKIDI", 13,"OJUL"
"TEKIRI", 13,"LOMOI"
"TEKULO", 9,"APIIOGURO"
"TEKULU", 12,"LUKWANGOLE"
"TEKWANA", 6,"TEKWANA"
"TEKWORO", 10,"LIRA-KATO"
"TEKWORO EAST", 11,"LIRA-KATO"
"TELADWONG", 3,"PAWEL"
"TELAMOT", 6,"MUGENYA"
"TELATYENG", 22,"KITENY"
"TELE", 12,"KATAJULA"
"TELEL", 12,"KARENGA"
"TELELA", 19,"AYAMO"
"TELELA 'A'", 25,"APACH"
"TELELA 'B'", 26,"APACH"
"TELELA A", 7,"OMITO"
"TELELA B", 8,"OMITO"
"TELELA CENTRAL", 17,"AKALI"
"TELELA EAST", 18,"AKALI"
"TELELA T.C", 27,"AKUCA"
"TELELA WEST", 19,"AKALI"
"TELELAJIA", 12,"AKOR"
"TEMANAKALI 'A'", 5,"MATAGI"
"TEMANAKALI 'B'", 6,"MATAGI"
"TEMBELELA", 12,"IKAALI"
"TEMELE", 10,"TEMELE"
"TEMOGO", 5,"WESTERN WARD"
"TEMPLE", 9,"NAKASERO IV"
"TEMPOLO", 16,"LOLIA"
"TEMUTWEWO MUKASA", 6,"MASABA"
"TEMVULI", 5,"OLYEJO"
"TENAM", 19,"KAMDINI"
"TENAM A", 23,"NYAMAHASA"
"TENAM B", 24,"NYAMAHASA"
"TENDELE", 8,"NYAMBIRI"
"TENDERA", 7,"CHEMWAISUS"
"TENDERO", 9,"BYERIMA"
"TENGEYI", 4,"BUKHAWEKA"
"TENGO", 9,"ABONGO"
"TENGORI", 21,"OSUKURU"
"TENTE", 8,"BULUMBI"
"TENUNGA", 19,"OLYEJO"
"TEOBIA", 12,"OMUGE"
"TEOBURO", 17,"ARWOT-OMITO"
"TEOBWOLO", 14,"ALENGA"
"TEOBWOLO A", 7,"AKIA"
"TEOBWOLO B", 1,"AKIA"
"TEOGINO", 24,"BARODUGU WARD"
"TEOKANGI", 11,"ALANGO"
"TEOKOLE", 9,"AMUCA"
"TEOMIRI", 26,"ANGOM"
"TEOMIT", 18,"ARWOT-OMITO"
"TEONEN", 18,"WANGLOBO"
"TEOPOK", 5,"LUJORONGOLE"
"TEOPOK A", 18,"OKOMO"
"TEOPOK B", 19,"OKOMO"
"TEORYANG", 14,"LOMOI"
"TEORYANG A", 12,"ANGIC"
"TEORYANG B", 13,"ANGIC"
"TEOWAK", 3,"PAIDONGO"
"TEPARAGO", 9,"AMBALA"
"TEPES", 6,"LOKIDING/KANAMERIOGOR"
"TEPWOYO", 7,"PAKWELO"
"TEPWOYO CENTRAL", 12,"PUDO"
"TEPWOYO EAST", 8,"PUDO"
"TEPWOYO WEST", 9,"PUDO"
"TERA MOT", 2,"AKWANGKEL"
"TERALING", 14,"MUKALE"
"TERAMOT", 4,"PUPUKAMUYA"
"TERAO", 10,"ADYEGI"
"TEREGO", 6,"TANGANYIKA"
"TEREGU", 1,"TEREGU"
"TEREMBOY", 12,"TEREMPOY"
"TEREMU", 8,"GIMERE"
"TEREMUNGA", 5,"TEREMUNGA WARD"
"TERERE", 3,"TERERE"
"TERIET", 9,"CHEBOI"
"TERIPORA", 31,"OMARARI"
"TERRACE", 7,"NAKULABYE"
"TERYET", 8,"TERYET"
"TESHENI", 1,"KAMET"
"TESO", 9,"KANAWAT"
"TESO COLLEGE EAST", 5,"ALOET"
"TESO COLLEGE WEST", 6,"ALOET"
"TESO INN", 8,"INDUSTRIAL WARD"
"TESO INN CELL", 6,"KENGERE WARD"
"TETE", 6,"NAMAYUGE"
"TETIDO", 17,"OTARA"
"TETOCI", 20,"KAMDINI"
"TETOL", 10,"AMUNAMUM"
"TETUGO", 8,"AYEOLYEC"
"TETUGU", 6,"KAL"
"TETWORO", 13,"OTEK"
"TEYA", 13,"KIKYO"
"TEYAA", 14,"OKOL"
"TEYAO", 17,"OMOLADYANG"
"THANGA", 10,"THANGA"
"THANGIRINYA", 11,"OMUA"
"THATA", 9,"PARWO"
"THATHA", 4,"THATHA WARD"
"THATHA VILLE", 19,"LORR CENTRAL"
"THENDHE", 11,"OTURGANG WARD"
"THEROBER CENTRAL", 22,"ABOK"
"THEROBER SOUTH", 23,"ABOK"
"THEROBER WEST", 24,"ABOK"
"THERU", 14,"LENDU"
"THETHO", 7,"PULUM"
"THEYAO CENTRAL", 15,"PANGIETH"
"THEYAO EAST", 26,"PANGIETH"
"THEYAO WEST", 25,"PANGIETH"
"THIDWER", 30,"OLAGO"
"THILAL", 13,"OSSI WEST"
"THIMON", 5,"ACHERER"
"THOBAN ROAD", 8,"CENTRAL WARD"
"THOLONY", 32,"UDUKA"
"THONGA", 25,"PAGEI"
"THONGU", 12,"OMUA"
"THULI", 12,"PADUBA"
"THULUMUG", 12,"OPOPONGO"
"THUNGU", 11,"DWONGA WARD"
"THURUMBU", 20,"OMOYO"
"THUSINGENE", 4,"NSUURA"
"THUVU", 18,"PASAI"
"TI NDIANI", 7,"KANYWERO"
"TIAKU ARAWUA", 14,"AJONO"
"TIAKU ATUAMVE", 13,"AJONO"
"TIANYU CENTRAL", 3,"TIANYU"
"TIANYU NORTH", 2,"TIANYU"
"TIAVU", 8,"OMBACHI"
"TIBAKU", 15,"MBARAKA"
"TIBASIIMA", 11,"NALUWOLI"
"TIBWAMULALA", 12,"NALUWOLI"
"TICAF", 15,"OSUKURU"
"TIDIDIEK", 2,"TIDIDIEK"
"TIDO", 10,"ABANGA"
"TIFA", 3,"RIGBONGA"
"TIGINYA", 9,"NGOMANENE"
"TIGIRIM", 7,"TEGERES"
"TIGRIM", 10,"BORON"
"TIILA", 1,"BUNAMBALE"
"TIIMI", 6,"NDULYA"
"TIIRA", 8,"MAIZIMASA"
"TIIRA I", 7,"PUTTI"
"TIIRA T/C", 7,"TIIRA"
"TIITI", 2,"LONGARO"
"TIK TIK", 16,"KOBUIN"
"TIKA", 6,"ODUBU"
"TIKGINOKELI", 2,"AGELEC"
"TIKILINGO", 15,"ATO"
"TIKOKIN", 4,"KODONYO"
"TIKTIK", 10,"RACKOKO"
"TILLING", 2,"TILLING"
"TIM BER", 2,"ABALA"
"TIM LEE", 12,"NGUDI"
"TIMBA/SSANGA", 5,"NGALONKALU"
"TIMBAKUA", 8,"YIBA"
"TIMBWA", 17,"BUNAKHAYOTI"
"TIMINGOROK", 7,"TAPACH"
"TIMUNA", 8,"BUKUUKU"
"TINDAMICU", 11,"KECHI"
"TINDI", 5,"TINDI"
"TINDIRI", 3,"MAAJI"
"TINDO", 7,"KATANDI"
"TING OBWOR", 18,"OPATE"
"TINGAS", 3,"TINGAS WARD"
"TINGOLI", 6,"KITOIKA WONONI"
"TINGU", 3,"BUWUNDU"
"TINYAKU", 5,"CHIABA"
"TIOLIO", 3,"NYIVURA"
"TIRE", 7,"KERWA"
"TIRIBOGO", 5,"TIRIBOGO"
"TIRIGIMA", 16,"BUSIYA"
"TIRIKOY", 8,"KAPLELKO"
"TIRINYI I", 3,"TIRINYI"
"TIRINYI II", 4,"TIRINYI"
"TIRINYI III", 5,"TIRINYI"
"TIRINYI TOWN", 6,"TIRINYI"
"TISAI", 2,"TISAI ISLAND"
"TISI", 11,"OMOO"
"TIT", 21,"JUMA"
"TITI", 12,"WOROGBO"
"TITIMO", 7,"TERYET"
"TITINGA", 12,"LIMA"
"TITTIM", 1,"KAPSEKEK"
"TIVU-ABARIVA", 7,"TILEVU"
"TO IPUR", 23,"AMURIA"
"TO OBALO DEO", 18,"ANYWALI"
"TOBBONGONI", 26,"LUSASO"
"TOBII", 10,"PAKEYO"
"TOBONGON", 5,"CHEBONET"
"TOBORA", 10,"AKOROMIT"
"TOBOSWO", 8,"KAPYATEI"
"TOBOT", 13,"TAMBAJJA"
"TOBOTI", 26,"GOOZI"
"TOBOTO", 11,"CHEPSUKUNYA TOWN BOARD"
"TOCHI", 5,"ABWOCH"
"TODOKONASSE", 10,"NARENGEPAK"
"TOGI", 22,"BUTANDIGA"
"TOGO", 10,"NAMUSAALE"
"TOIBONG", 5,"AAKUM"
"TOJJO A", 14,"KIRUME"
"TOJJO B", 15,"KIRUME"
"TOJJWE", 15,"BUWANGA"
"TOKE", 4,"GOLO"
"TOKIRI", 6,"PALAJA"
"TOKOR", 2,"KABARWA"
"TOKORA T/C", 9,"TOKORA"
"TOKURO", 8,"LOMUNGA"
"TOLERO", 15,"KALUNGI"
"TOLIGAMAGO", 8,"NYOKE"
"TOLIL", 8,"TUIKAT"
"TOLIOVA", 8,"BANDILI"
"TOLORO", 7,"VURA"
"TOLOSHO", 15,"REBERWO"
"TOLPOLO", 8,"LAGWEL"
"TOMA", 15,"TOMA"
"TOMA LOWER", 21,"TOMA"
"TOMBERE", 5,"MECHU"
"TOMBO", 21,"BUTANDIGA"
"TOMBWE I", 11,"NJUULE"
"TOMBWE II", 12,"NJUULE"
"TOMTO", 3,"KAMET"
"TOMUSANGE", 14,"NDEEBA"
"TONDO", 7,"NSALA"
"TONDOLO", 8,"YIDDU"
"TONG-WIRI NORTH", 8,"PACABOL"
"TONGOLO", 7,"KALIITI"
"TONGOLO I", 11,"TONGOLO"
"TONGOLO II", 12,"TONGOLO"
"TONGROM", 12,"LUMULE"
"TONGWIRI", 18,"PACABOL"
"TONGWO", 8,"TONGWO"
"TONTEMA", 16,"BUTOOLE"
"TONTEREKERA", 10,"MYANZI"
"TONUS", 6,"KAPKWIRWOK TOWN BOARD"
"TOO COO", 13,"OPOROT WARD"
"TOO EKITELA", 8,"NAWAIKOROT"
"TOO OKODO", 20,"PUKOR"
"TOO-COO-DOG-DAGU", 15,"ODONGKIWINYO"
"TOO-KODO", 10,"PAIULA"
"TOO-PE-YERO", 14,"ALUKA"
"TOOBWE", 2,"KITSAWA"
"TOOKHO", 12,"BUKIBINO"
"TOONYA A", 8,"TONYA"
"TOONYA B", 9,"TONYA"
"TOORI", 8,"LUTOME"
"TOORI EAST", 9,"LUTOME"
"TOP HILL", 18,"RWENGAJU"
"TOPOT", 9,"KAPNGOTINY"
"TOPOTO", 11,"BORON"
"TORE", 7,"SANGAR"
"TORO", 11,"AKOKORO"
"TOROAE", 7,"LOSOGOLO"
"TOROI", 13,"LOSILANG"
"TOROI CENTRAL", 8,"TOROI"
"TOROI EAST", 6,"TOROI"
"TOROI MISSION WEST", 7,"TOROI"
"TOROI UPE", 20,"LOSILANG"
"TOROKYO", 2,"AMANANG"
"TOROMA CENTRAL", 10,"KAL-AGUM"
"TOROMA EAST", 13,"LAKWA"
"TOROMA NORTH", 11,"KAL-AGUM"
"TOROMA SOUTH", 18,"KAL-AGUM"
"TOROMA TRADING CENTRE", 5,"TOROMA"
"TOROMA WEST", 12,"KAL-AGUM"
"TORONGOLE", 11,"ABIA"
"TOROR", 14,"SERERE"
"TORORO", 17,"BUMAGUZE"
"TORORO GIRLS SCHOOL", 4,"AMAGORO B"
"TOROTORO", 17,"KABINGO"
"TOTAL", 11,"GGULU WARD"
"TOTOKIDWE A", 14,"PETTA"
"TOTOKIDWE B", 15,"PETTA"
"TOTOLIM", 2,"OBOTIA"
"TOWA 'A'", 10,"KIBISI"
"TOWA 'B'", 11,"KIBISI"
"TOWA 'C'", 12,"KIBISI"
"TOWEI", 8,"MARINY"
"TOWET", 21,"KAPKWATA"
"TOWN", 14,"TOWN WARD"
"TOWN CELL", 12,"KIGARA"
"TOWN CENTRE", 2,"KIGANDA WARD"
"TOWN COLLEGE", 3,"TE-OBIA"
"TOWN YARD", 11,"KATWE"
"TOWNSHIP", 10,"ARIVU"
"TOYEP TOTO", 14,"IRIIRI"
"TOYWO", 16,"NGANGATA"
"TRADING CENTRE", 4,"LOTARUK"
"TRADING CENTRE 'A'", 21,"ACENO"
"TRADING CENTRE 'B'", 22,"ACENO"
"TRANGALA", 10,"GBULUKUATUNI"
"TRANSFORMER ZONE", 13,"TRANSFORMER WARD"
"TREE SHADOW", 8,"NAKULABYE"
"TRENDRU-INZI", 8,"OKAVU"
"TRIANGLE", 6,"MULAGO II"
"TRIANGLE ZONE", 1,"KATENDE WARD"
"TRITRI", 6,"GOJURU"
"TSABANYANYA", 7,"TSABANYANYA"
"TSAKHANA", 12,"BUWASU"
"TSALITSALI", 9,"MABONO"
"TSANDE", 32,"BUWAKHATA"
"TSE-TSE", 5,"IKULWE WARD"
"TSEBILI", 9,"SAKUSAKU"
"TSEBILITI", 8,"MATUWA"
"TSEKOLOI", 8,"BUMBO"
"TSEKULULU", 3,"BUMUSI UPPER"
"TSENGWA", 9,"NAMISINDWA"
"TSERONO", 11,"BUMITYERO"
"TSEWOLI", 9,"BUMBO"
"TSOSHELO", 20,"BUYAKA"
"TSUTSU", 7,"BUWANGANI TOWN BOARD"
"TTABA", 12,"TTABA"
"TTABA/BBINZI", 7,"BBINZI/TTABA"
"TTABA/KAMUNYE/NAMABYA/MADDA", 3,"MAKO"
"TTAGGA", 11,"KASAANA"
"TTALA", 11,"KAMUZINDA"
"TTAMA", 13,"NDOLWA"
"TTAMU A", 13,"TTAMU"
"TTAMU B", 14,"TTAMU"
"TTAMU C", 15,"TTAMU"
"TTANDA", 8,"TTANDA"
"TTC", 7,"KOKWOMURYA WARD"
"TTEGA", 6,"NABBINGO"
"TTEGO LUGO", 6,"VVUMBE"
"TTEMA", 5,"WABUSANA"
"TTIKALU/BUJUMBA", 5,"BUJUMBA/TIKALU"
"TTUBA", 15,"NAKATEETE"
"TTUKULU", 5,"TUKULU"
"TTULA", 5,"KAWEMPE II"
"TTUMBU", 8,"NSAMBYA"
"TTUMBU/KIRYAGONJA", 10,"NAKASEETA"
"TTUULA", 7,"NSAMBYA"
"TUBA", 8,"KYANJA"
"TUBA CENTRAL", 10,"TUBA"
"TUBAANA", 26,"BUTTA WARD"
"TUBAN", 9,"KAPTUL"
"TUBANA", 6,"BUBETSYE"
"TUBUR", 7,"TUBUR"
"TUBUR CENTRAL", 6,"TUBUR"
"TUFNELL", 7,"MULAGO I"
"TUGEZZEKU", 13,"NALUWOLI"
"TUGO", 18,"KYANKENDE"
"TUGOMBILI", 3,"BOOMA"
"TUGU", 4,"PAIBONA"
"TUHUMULE", 21,"KATATEMWA"
"TUHUMURE", 41,"BUTOOLE"
"TUHUMWIRE", 12,"RWABARANGA"
"TUIKAT", 9,"TUIKAT"
"TUKALIRI", 26,"TUKALIRI"
"TUKOKUR", 7,"KWEEN"
"TUKU", 7,"ADRIPI"
"TUKUM", 7,"DAKABELA"
"TUKUMO", 10,"KONO"
"TUKUNDANE", 10,"RUSOROZA"
"TULALIYA", 4,"PAWEL"
"TULEL", 7,"TULEL"
"TULELO", 8,"LOMEJ/NATIIRA"
"TULELO NORTH", 2,"LOIS"
"TULELO SOUTH", 6,"LOIS"
"TULIANYANG", 8,"KAMACHARIKOL"
"TULIKI", 8,"TULIKI"
"TULOLWO", 10,"KAPNGOTINY"
"TULTUL", 8,"TIMU"
"TULTUL CENTRAL", 11,"KATWOTWO"
"TULTUL NORTH", 12,"KATWOTWO"
"TULULU", 4,"CHEMONGES WARD"
"TULUTULU", 15,"BUMUGWEDI"
"TULWET", 5,"CHEMWABIT"
"TULWO", 4,"TARAGON"
"TULWO EAST", 13,"KWOSIR"
"TULWO WEST", 14,"KWOSIR"
"TULWOMOI", 11,"KERE"
"TULWOMWANGA", 8,"KAPTERIT"
"TULWOYOS", 8,"KAPSWAMA"
"TULYANYANG", 19,"LOTIM"
"TUMA ATOO", 6,"OCETOKE"
"TUMA LYEC", 13,"LAPYEM"
"TUMA YAI", 45,"NGEKIDI"
"TUMA-ATOO EAST", 12,"PALENGA"
"TUMA-ATOO WEST", 13,"PALENGA"
"TUMAGU", 8,"KATUM"
"TUMANGU", 9,"PUGODA EAST"
"TUMANUN A", 8,"POBAR"
"TUMANUN KAPWOTA", 9,"POBAR"
"TUMATOO", 11,"PALUGA"
"TUMBA", 8,"NALUKONGE"
"TUMBAALI", 4,"TUMBAALI"
"TUMBAFU", 15,"YWAYA"
"TUMBAFU EAST", 18,"YWAYA"
"TUMBAFU WEST", 19,"YWAYA"
"TUMBI", 22,"BUWANAGADI"
"TUMBU", 15,"KHAMOTO"
"TUMTUM", 6,"ODOOT"
"TUMVEA", 14,"OKUVU"
"TUNDURU", 6,"OCEA"
"TUNG TWON", 8,"PAIBWOR"
"TUNGA", 17,"BUNAMAE"
"TUNGURURWO", 9,"MARINY"
"TUNJIA", 11,"MOCHA"
"TUNKWOSERET", 9,"KERE"
"TUNWATSI", 10,"NAMASHETI"
"TUNWATSI CENTRE", 16,"NAMASHETI"
"TUNYI", 17,"TUNYI"
"TURDAKATUBA", 2,"TORO"
"TURELWANO", 6,"ATERO"
"TUROKANGO", 15,"ABWOCKWAR"
"TURUA", 5,"COLOA"
"TURUKAN", 2,"OSOBUT"
"TURUKANA", 13,"ATIRA"
"TURUPA", 9,"YABIAVOKO"
"TURUPA ALIGO", 16,"BURAMALI"
"TURUPA-RENDU", 17,"BURAMALI"
"TUTUNGON", 9,"TERYET"
"TUYET", 11,"KAPKWARE"
"TUYOBEI", 14,"CHEBEREN"
"TWABAKOBERANGA", 14,"NALUWOLI"
"TWAJIJI", 3,"BIDIBIDI"
"TWAMA", 9,"KAPTERIT"
"TWAMAGONDO", 9,"NYAMUYANJA"
"TWANZANE", 8,"BUHUNDU"
"TWANZANE CENTRAL", 11,"BUHUNDU"
"TWEMPARA", 20,"KAFUNJO"
"TWENGE", 14,"TAMBAJJA"
"TWENGOMA", 16,"BUNYARIGI WARD"
"TWERIIRE", 16,"GALIBOLEKA"
"TWERIT", 14,"BARAWA WARD"
"TWEYAGALIRE A", 6,"NKOKONJERU"
"TWEYAGALIRE B", 7,"NKOKONJERU"
"TWEYAMBE", 15,"NALUWOLI"
"TWEYANZE", 26,"GALIBOLEKA"
"TWO CAN IKWERI", 10,"AKAKA"
"TWOLUK", 7,"KAMET"
"TWON OKUN", 12,"ACHOL-PII"
"TWON OKUN BUNGU", 15,"PAKOR"
"TWONOKUN", 3,"AGONGA"
"TYAABA", 5,"LUKULI"
"TYEN KWORO", 9,"ROGOM"
"TYEN OLAM", 4,"ACHANGALI"
"TYEN OPOK EAST", 14,"ORWAMUGE"
"TYEN OPOK NORTH", 15,"ORWAMUGE"
"TYEN OPOK SOUTH", 16,"ORWAMUGE"
"TYEN OPOK TRADING CENTRE", 18,"ORWAMUGE"
"TYENDMANDIR EAST", 3,"FUALWONGA"
"TYENDMANDIR WEST", 4,"FUALWONGA"
"TYENDMANDIRI", 33,"LEE"
"TYENOPOBO EAST", 6,"KULODWONG"
"TYENOPOBO NORTH", 7,"KULODWONG"
"TYENOPOBO SOUTH", 8,"KULODWONG"
"TYENOPOBO WEST", 9,"KULODWONG"
"TYER", 21,"TYER"
"U.C.B.", 6,"MUWEBWA WARD"
"U.E.B", 7,"MULAGO II"
"U.T.C MASAKA", 8,"BUTEGO"
"UBAT", 7,"PAKOLO"
"UBBI NORTH", 8,"LAROPI"
"UBBI SOUTH", 9,"LAROPI"
"UCB", 13,"BUKOTO I"
"UCC ADUKU", 15,"TEDUKA WARD"
"UCC SOROTI", 8,"MADERA WARD"
"UCI CENTRE", 16,"OSUKURU"
"UCIOREMO", 18,"APOKA"
"UDERU", 3,"UNNA"
"UDRO", 13,"NYAJO"
"UDUGU", 10,"AFFERE"
"UDUK", 8,"PULUM"
"UDUK I", 15,"MUVULE"
"UDUK II", 16,"NGWEDO"
"UDUKURU A", 17,"BUSINGIRO"
"UDUKURU B", 8,"BUSINGIRO"
"UEB", 12,"BUKOTO II"
"UGMA QUARTERS", 6,"KAWOTTO WARD"
"UGUDU", 8,"ANGOL"
"UHURU", 8,"NORTH CENTRAL"
"UJAMA", 3,"JUNIOR QUARTERS"
"UJEBU", 8,"YADA"
"UJJI EAST", 7,"GEYA"
"UJJI WEST", 9,"GEYA"
"UKHA", 4,"NAMETSI"
"UKUBEIRI", 7,"PODO"
"UKUNI EAST", 1,"PAALUJO"
"UKUNI WEST", 2,"PAALUJO"
"UKUTULU", 3,"IBIBIAWORO"
"ULAYA", 17,"LUDARA"
"ULEPPI TRADING CENTRE", 8,"LAWURA"
"ULLU", 24,"PAKADHA"
"ULUKENGA", 4,"WOLO"
"ULULUWIRI", 9,"LUI"
"ULUMGBU", 8,"LURUNU"
"UMBAVU", 14,"JULOKA"
"UMBECHI", 7,"LOKPE"
"UMBWA", 10,"PAWANGA"
"UMBWE", 5,"MADOWA"
"UMEA COMPLEX", 8,"LOMULE WARD"
"UMLONGE", 9,"ANGOLEBWAL"
"UMLONGE EAST", 10,"ANGOLEBWAL"
"UMLONGE WEST", 11,"ANGOLEBWAL"
"UMOJA", 5,"NYAKASANGA I WARD"
"UMU-UMU NORTH", 4,"LOPUYO"
"UMU-UMU SOUTH", 5,"LOPUYO"
"UMVUZOKU", 3,"KOMGBE"
"UNIGANGA", 6,"KOMGBE"
"UNION", 8,"BOMA"
"UNISE", 8,"UPK"
"UNIVERSAL", 10,"NAKASERO IV"
"UNIVERSITY", 16,"NAMWAYA"
"UNIVERSITY HALL", 3,"MULUKA IV"
"UNNA CENTRAL", 1,"UNNA"
"UNYABA", 4,"PAKAYO"
"UNYAMA A", 3,"UNYAMA"
"UNYAMA B", 4,"UNYAMA"
"UPALIGO", 9,"LOMUNGA"
"UPENJU", 16,"OGUSI"
"UPLAND", 4,"LUBAGA"
"UPPER", 12,"WABIGALO"
"UPPER BASE CAMP", 4,"BASE CAMP WARD"
"UPPER BBIINA", 21,"LUZIRA"
"UPPER BIBIA", 10,"PANGISA"
"UPPER BUZIGA", 4,"BUZIGA"
"UPPER CENTRE", 6,"EASTERN WARD"
"UPPER CHEBONET", 8,"CHEBONET"
"UPPER CUSTOMS", 6,"KAMBUKAMABWE WARD"
"UPPER KABOWA", 6,"KABOWA WARD"
"UPPER KARUNGIBATI", 4,"KARUNGIBATI WARD"
"UPPER KAUGA", 8,"NSUUBE/KAUGA WARD"
"UPPER KONGE", 6,"LUKULI"
"UPPER KONGE II", 20,"LUKULI"
"UPPER LAKESIDE", 20,"KISUGU"
"UPPER MAWANDA", 8,"MULAGO I"
"UPPER MAWANGA", 8,"BUZIGA"
"UPPER MOWLEM", 3,"MOWLEM WARD"
"UPPER NAAVA", 7,"NJERU EAST WARD"
"UPPER NABUTI", 9,"NSUUBE/KAUGA WARD"
"UPPER NSOOBA", 5,"MULAGO III"
"UPPER NYAMADRI", 6,"PAJAMA"
"UPPER PARABOK", 7,"PARABOK"
"UPPER RUGENDABARA CENTRAL", 10,"KITSWAMBA"
"UPPER RUGENDABARA I", 11,"KITSWAMBA"
"UPPER RUGENDABARA II", 12,"KITSWAMBA"
"UPPER SSENYI", 7,"KOBA"
"URA", 2,"OSUBIRA"
"UREBENGA", 8,"PAMODO"
"URICHAKU", 8,"GICHARA"
"URIIBO", 17,"NYAMITETE"
"URINGUA", 8,"AJIRAKU"
"UROBE", 15,"REMBETA"
"URUNGU", 10,"AMBALA"
"URURUJA", 14,"NYAJO"
"URUTUKAPEL", 10,"KAMACHARIKOL"
"USAKE", 3,"NARUBE"
"USUK CELL", 4,"KICHINJANJI WARD"
"USUK TRADING CENTRE", 7,"USUK"
"USUK TRADING CENTRE WEST", 9,"USUK"
"UTC BUSHENYI", 10,"NYAMIYAGA"
"UTC ELGON", 12,"AISA"
"UTC ELGON CENTRAL", 14,"AISA"
"UTC VILLAGE", 11,"NAKASERO IV"
"UTHORU", 26,"CONGAMBE"
"UTRO A", 15,"KAYORO"
"UTRO B", 16,"KAYORO"
"UTRO TRADING CENTRE", 20,"KAYORO"
"UTUKALIRI", 15,"OMBACI"
"UTUTU", 28,"NABUMALI"
"UUM", 3,"LAPAINAT EAST"
"UVURUYINDI", 11,"NYIBOLA WARD"
"UYARU ACADA LOWER", 24,"PAPOGA"
"UYARU ACADA UPPER", 25,"PAPOGA"
"VALLEY", 11,"SALAAMA"
"VALLEY HILL", 3,"LUMBUYE WARD"
"VANGUARD", 4,"VANGUARD"
"VATICAN", 8,"MABONA"
"VIETNAM", 15,"LAKWA"
"VILLA - MARIA", 7,"VILLA-MARIA"
"VILLAGE 1", 1,"LUZIRA PRISONS"
"VILLAGE 10", 2,"LUZIRA PRISONS"
"VILLAGE 11", 3,"NAGURU I"
"VILLAGE 12", 4,"NAGURU I"
"VILLAGE 13", 5,"NAGURU I"
"VILLAGE 14", 6,"NAGURU I"
"VILLAGE 15", 7,"NAGURU I"
"VILLAGE 16", 8,"NAGURU I"
"VILLAGE 17", 9,"NAGURU I"
"VILLAGE 18", 10,"NAGURU I"
"VILLAGE 19", 11,"NAGURU I"
"VILLAGE 2", 3,"LUZIRA PRISONS"
"VILLAGE 20", 13,"NAGURU I"
"VILLAGE 21", 14,"NAGURU I"
"VILLAGE 22", 15,"NAGURU I"
"VILLAGE 23", 16,"NAGURU I"
"VILLAGE 24", 17,"NAGURU I"
"VILLAGE 25", 18,"NAGURU I"
"VILLAGE 26", 19,"NAGURU I"
"VILLAGE 27", 20,"NAGURU I"
"VILLAGE 28", 21,"NAGURU I"
"VILLAGE 29", 22,"NAGURU I"
"VILLAGE 3", 4,"LUZIRA PRISONS"
"VILLAGE 30", 24,"NAGURU I"
"VILLAGE 31", 25,"NAGURU I"
"VILLAGE 32", 26,"NAGURU I"
"VILLAGE 4", 5,"LUZIRA PRISONS"
"VILLAGE 5", 6,"LUZIRA PRISONS"
"VILLAGE 6", 7,"LUZIRA PRISONS"
"VILLAGE 7", 8,"LUZIRA PRISONS"
"VILLAGE 8", 9,"LUZIRA PRISONS"
"VILLAGE 9", 10,"LUZIRA PRISONS"
