"name",code,"subcounty_id"
"MUTIR", 13,"WADELAI"
"MUTOJO", 15,"RUBAARE"
"MUTTO", 17,"PAIMOL"
"MUTUFU", 24,"BUMALIMBA"
"MUTUKULA TOWN BOARD", 26,"KAKUUTO"
"MUTUKULA WARD", 4,"NORTHERN DIVISION"
"MUTUMBA", 28,"KATEEBWA"
"MUTUNDA", 14,"NDUGUTU"
"MUTUNDWE", 3,"RUBAGA DIVISION"
"MUTUNGO", 13,"NAKAWA DIVISION"
"MUTUSHET", 9,"KABEI"
"MUVO", 24,"SSI"
"MUVULE", 22,"NGWEDO"
"MUWANGA", 37,"MUWANGA"
"MUWANGI", 49,"KITABONA"
"MUWAYO", 20,"BULUGUYI"
"MUWEBWA WARD", 8,"KAMULI TOWN COUNCIL"
"MUYAGO", 64,"MAZIMASA"
"MUYANDA", 42,"NAMBALE"
"MUYANJE", 6,"BUBARE"
"MUYEBE", 4,"BUHARA"
"MUYENGA WARD", 46,"KATERERA TOWN COUNCIL"
"MUYINAYINA", 21,"KASAMBYA"
"MUYIRA", 7,"KAMMENGO"
"MUYUMBU", 17,"KYANAMIRA"
"MUZIRA", 19,"KYANGYENYI"
"MUZIZA", 21,"ISHONGORORO"
"MVARA", 3,"ARUA HILL"
"MVURA", 44,"KUCWINY"
"MWANJARI", 11,"KABALE SOUTHERN"
"MWARO WARD", 12,"KATOOKE TOWN COUNCIL"
"MWELO", 5,"MULANDA"
"MWEMA", 18,"MUTUMBA"
"MWENDANFUKO", 13,"NAMUNGALWE"
"MWENDO", 12,"KITUMBA"
"MWERA", 5,"KAKINDU"
"MWERERWE", 8,"GOMBE"
"MWERUKA", 19,"KIZIBA"
"MWEYA", 26,"LAKE KATWE"
"MWEZI", 7,"BUKOMERO"
"MWIRA", 7,"NAMBALE"
"MWIRI WARD", 22,"KAKIRA TOWN COUNCIL"
"MWITANZIGE", 26,"KISIITA"
"MWONGYERA", 5,"KATERERA"
"MYALIRO", 24,"MANYOGASEKA"
"MYANZI", 14,"MYANZI"
"MYENE", 25,"MYENE"
"MYERI", 13,"KATOOKE"
"NAADOI", 37,"PANYANGARA"
"NAAMA", 5,"BUSIMBI"
"NABANYOLE", 41,"WANALE"
"NABATTU", 20,"MALANGALA"
"NABBALANGA", 8,"NABBALE"
"NABBINGO", 8,"NSANGI(MUKONO)"
"NABBONGO", 12,"NABBONGO"
"NABIDONGHA PRISON WARD", 5,"CENTRAL DIVISION"
"NABIDONGHA WARD", 6,"CENTRAL DIVISION"
"NABIGANDA", 15,"KACHONGA"
"NABIGASA", 36,"NABIGASA"
"NABIGINGO", 30,"BULIDHA"
"NABIKAKALA", 7,"BAGEZZA"
"NABIKOLI", 18,"NAMUGONGO"
"NABIKULU", 64,"BUGOBERO"
"NABINGOLA", 22,"NABINGOOLA"
"NABINYONYI", 21,"MAGADA"
"NABIRERE", 22,"IWEMBA"
"NABIRUMBA I", 15,"NABWIGULU"
"NABIRUMBA II", 24,"NABWIGULU"
"NABISOIGI", 14,"KIBAALE"
"NABISUNSA", 21,"NAKAWA DIVISION"
"NABISWA", 12,"KIRIKA"
"NABITAKULI", 8,"BUTEMBA"
"NABITAMBALA", 4,"BUSEDDE"
"NABITANGA", 7,"NTUUSI"
"NABITENDE", 5,"NABITENDE"
"NABITETE", 7,"BUWAMA"
"NABITIRI", 25,"BUKASAKYA"
"NABITULA", 11,"IVUKULA"
"NABOA", 21,"NABOA"
"NABOLIS", 2,"KAKOMONGOLE"
"NABOWA", 24,"SOPSOP"
"NABUBOLO", 55,"NALUSALA"
"NABUBYA", 5,"BUKANGA"
"NABUDISIRU", 26,"BUKIYI"
"NABUGALO", 51,"KAMERUKA"
"NABUGANYI", 4,"BUSAANA"
"NABUGONDO", 15,"KASSANDA"
"NABULALO", 31,"BUKALASI"
"NABULEMBEKO", 36,"WATTUBA"
"NABULENZI", 6,"BALAWOLI"
"NABULI", 19,"KAGUMU"
"NABUMALI", 31,"NYONDO"
"NABUMBUGU", 28,"BULERA"
"NABUNYERE", 36,"KADAMA"
"NABUSANKE", 22,"NKOZI"
"NABUTONGWA", 6,"KALUNGU"
"NABUYOGA", 6,"NABUYOGA"
"NABUYONGA", 5,"NORTHERN BOROUGH"
"NABWAL", 28,"IRIIRI"
"NABWENDO", 11,"MUWANGA"
"NABWERU NORTH WARD", 26,"NANSANA TOWN COUNCIL"
"NABWERU SOUTH WARD", 27,"NANSANA TOWN COUNCIL"
"NABWEYA", 6,"NAMANYONYI"
"NABWEYE", 43,"LUKHONGE"
"NABWEYO", 26,"NAMASALE"
"NABWEYO WARD", 49,"BUDAKA TOWN COUNCIL"
"NABWIGULU", 16,"NABWIGULU"
"NABYAJJWE", 15,"LWANKONI"
"NABYOTO", 9,"BUKOOMA"
"NACHUKUL", 79,"KATHILE"
"NADUNGET", 10,"NADUNGET"
"NAGABITA", 19,"MAJANJI"
"NAGAMULI", 4,"BULOPA"
"NAGGALAMA", 9,"NABBALE"
"NAGOJJE", 13,"NAGOJJE"
"NAGUDI", 30,"BUWALASI"
"NAGULE-ANGOLOL", 27,"NGOLERIET"
"NAGURU I", 14,"NAKAWA DIVISION"
"NAGURU II", 15,"NAKAWA DIVISION"
"NAGWENYI", 27,"BULOPA"
"NAIBIRI", 9,"NAMBALE"
"NAIBOWA", 7,"BUTANSI"
"NAIGOBYA", 10,"BUKOOMA"
"NAIGOMBWA WARD", 34,"KALIRO TOWN COUNCIL"
"NAITAKWAE", 23,"NGOLERIET"
"NAJENETI", 16,"KASODO"
"NAJJANANKUMBI I", 5,"RUBAGA DIVISION"
"NAJJANANKUMBI II", 4,"RUBAGA DIVISION"
"NAKABIRA WARD", 12,"BUYENDE TOWN COUNCIL"
"NAKABUGO", 22,"WAKISO"
"NAKABUGU", 17,"BULONGO"
"NAKADELI", 15,"RUPA"
"NAKAGONGO", 15,"MATEETE"
"NAKAKULWE (KISOZI)", 8,"BUTAGAYA"
"NAKALAMA", 14,"NAKALAMA"
"NAKALANDA", 28,"MPATTA"
"NAKALANGA", 14,"WAKISI"
"NAKALE", 20,"LOREGAE"
"NAKALEBA WARD", 3,"ALEBTONG TOWN COUNCIL"
"NAKALEMBE", 8,"KISEKKA"
"NAKALOKE", 12,"NAKALOKE"
"NAKALOKWE", 25,"NAMUTUMBA"
"NAKANYONYI", 10,"NABBALE"
"NAKANYONYI WARD", 18,"BUGEMBE TOWN COUNCIL"
"NAKASEETA", 14,"KAYUNGA"
"NAKASEKE CENTRAL WARD", 43,"NAKASEKE TOWN COUNCIL"
"NAKASEKE EAST WARD", 62,"NAKASEKE TOWN COUNCIL"
"NAKASEKE NORTH WARD", 63,"NAKASEKE TOWN COUNCIL"
"NAKASENGERE", 9,"MUWANGA"
"NAKASENYI", 4,"LWEBITAKULI"
"NAKASERO I", 15,"KAMPALA CENTRAL DIVISION"
"NAKASERO II", 16,"KAMPALA CENTRAL DIVISION"
"NAKASERO III", 17,"KAMPALA CENTRAL DIVISION"
"NAKASERO IV", 18,"KAMPALA CENTRAL DIVISION"
"NAKASONGOLA CENTRAL WARD", 31,"NAKASONGOLA TOWN COUNCIL"
"NAKASONGOLA EAST WARD", 30,"NAKASONGOLA TOWN COUNCIL"
"NAKASONGOLA WEST WARD", 32,"NAKASONGOLA TOWN COUNCIL"
"NAKASOZI", 10,"MUWANGA"
"NAKATEETE", 47,"KALWANA"
"NAKATEETE WARD", 12,"KYAZANGA TOWN COUNCIL"
"NAKATETE", 10,"KISEKKA"
"NAKATITI", 19,"MUNTU"
"NAKATONYA", 16,"NYIMBWA"
"NAKATOOGO", 37,"NABIGASA"
"NAKATOOKE", 9,"BULO"
"NAKATUNDU", 5,"KANGULUMIRA"
"NAKATUNYA WARD", 9,"WESTERN"
"NAKAVULE", 7,"KAPYANGA"
"NAKAVULE WARD", 2,"CENTRAL DIVISION"
"NAKAWA", 16,"NAKAWA DIVISION"
"NAKAWA INSTITUTIONS", 17,"NAKAWA DIVISION"
"NAKAWUKA", 18,"SSISA"
"NAKAYIMA WARD", 7,"MUBENDE TOWN COUNCIL"
"NAKAYONZA", 47,"RWABYATA"
"NAKAZADDE WARD", 19,"LUGAZI TOWN COUNCIL"
"NAKAZIBA(GGAVU)", 3,"BUTAYUNJA"
"NAKEDDE", 31,"NAMAYUMBA"
"NAKELLIO", 57,"LOBALANGIT"
"NAKIBANGA", 24,"NKOZI"
"NAKIBANO", 14,"NAGOJJE"
"NAKIBUNGULYA", 4,"BUGULUMBYA"
"NAKICUMET", 20,"MATANY"
"NAKIGOZA", 33,"ZIROBWE"
"NAKIJJU", 17,"KYEGONZA"
"NAKIKOOTA", 16,"LUWERO"
"NAKIKUNGUBE", 20,"KIZIBA(MASULIITA)"
"NAKISWIGA", 30,"NAWAMPITI"
"NAKITEMBE", 11,"WATTUBA"
"NAKITEMYET (LOTWAL)", 25,"KAPEDO"
"NAKITOKOLO", 6,"BBAALE"
"NAKIVAMBA", 28,"NABUKALU"
"NAKIVUBO", 19,"KAMPALA CENTRAL DIVISION"
"NAKIWONDWE WARD", 19,"BUDADIRI TOWN COUNCIL"
"NAKOBEKOBE", 15,"NABILATUK"
"NAKONGE", 41,"WAKYATO"
"NAKULABYE", 4,"RUBAGA DIVISION"
"NAKULYAKU", 18,"NABWIGULU"
"NAKURI", 3,"LOLACHAT"
"NAKWAKWA", 26,"RENGEN"
"NAKWAMORU", 10,"LOPEI"
"NAKWANGA", 24,"TAPAC"
"NAKWASI", 12,"BUTALEJA"
"NAKWAYA", 13,"KIKANDWA"
"NAKWIGA WARD", 49,"BUSOLWE TOWN COUNCIL"
"NAKYEERE", 26,"NAMUTUMBA"
"NAKYENYI", 6,"LWENGO"
"NAKYERONGOSA WARD", 8,"KAKIRI TOWN COUNCIL"
"NAKYESANJA", 17,"KAYONZA"
"NAKYESSA", 16,"KAYONZA"
"NALIDI", 30,"KANGINIMA"
"NALINAIBI", 5,"BUSEDDE"
"NALONDO BUTTA", 33,"NALONDO"
"NALUBEMBE", 16,"KIBUKU"
"NALUBWOYO", 20,"AGWINGIRI"
"NALUFENYA", 5,"KIMAKA /MPUMUDDE"
"NALUGAI", 66,"KACHUMBALA"
"NALUGALA", 13,"KATABI"
"NALUGONDO", 45,"LYAMA"
"NALUGUGU", 43,"BUKIISE"
"NALUKO", 6,"NABITENDE"
"NALUKONGE", 35,"RWABYATA"
"NALUSALA", 56,"NALUSALA"
"NALUTUNTU", 15,"NALUTUNTU"
"NALUVULE", 21,"WAKISO"
"NALUWERERE WARD", 17,"BUGIRI TOWN COUNCIL"
"NALUWOLI", 8,"BUTANSI"
"NALUWONDWA", 37,"MADUDU"
"NALWIRE", 10,"LUNYO"
"NALYANKANJA", 29,"BULERA"
"NAMAASA", 48,"NABISWERA"
"NAMABAALE", 16,"KASSANDA"
"NAMABASA", 7,"NAKALOKE"
"NAMABEYA", 18,"KYEGONZA"
"NAMABU", 7,"NYENGA"
"NAMADHI", 7,"MALONGO"
"NAMAGABI WARD", 19,"KAYUNGA TOWN COUNCIL"
"NAMAGANDA", 13,"KITAYUNJWA"
"NAMAGERA", 9,"BUTAGAYA"
"NAMAGUMBA", 19,"NAMANYONYI"
"NAMAGUNGA", 31,"NAGOJJE"
"NAMAIRA", 7,"BALAWOLI"
"NAMAJJI", 58,"KACHONGA"
"NAMAKOKO", 16,"NANKOMA"
"NAMAKONKOME", 48,"MAKOKOTO"
"NAMAKUKYE", 76,"BUMAYOKA"
"NAMAKUTO", 83,"BUSHIKA"
"NAMAKWEKWE", 6,"NORTHERN BOROUGH"
"NAMALEMBA", 24,"NAMALEMBA"
"NAMALERE", 11,"GALIRAYA"
"NAMALIGA", 20,"KIMENYEDDE"
"NAMALIGA WARD", 5,"BOMBO TOWN COUNCIL"
"NAMALIRI", 6,"KASAWO"
"NAMALOGO", 26,"NAMBALE"
"NAMANOGA", 30,"NAMUGANGA"
"NAMASAGALI", 22,"NAMASAGALI"
"NAMASENDA", 11,"BUKOOMA"
"NAMASERE", 4,"BULESA"
"NAMASHETI", 32,"BUKALASI"
"NAMATABA", 15,"NAGOJJE"
"NAMATALA", 3,"INDUSTRIAL BOROUGH"
"NAMATOVU", 10,"NAJJA"
"NAMAWA", 34,"KACHONGA"
"NAMAWANGA", 21,"LUKHONGE"
"NAMAWOJJOLO", 20,"NAMA"
"NAMAWONDO", 82,"BUKHABUSI"
"NAMAWONDO WARD", 30,"KIBUKU TOWN COUNCIL"
"NAMAYEMBA", 30,"KAPYANGA"
"NAMAYIBA", 8,"NAKISUNGA"
"NAMAYINGO CENTRAL WARD", 30,"NAMAYINGO TOWN COUNCIL"
"NAMAYUBA", 24,"NTUNDA"
"NAMAYUGE", 15,"BUSWALE"
"NAMBAALE", 75,"BUKUSU"
"NAMBALE", 10,"NAMBALE"
"NAMBEERE", 35,"KAMIRA"
"NAMBEKYE", 80,"NAMISUNI"
"NAMBI", 32,"ZIROBWE"
"NAMBO", 24,"IWEMBA"
"NAMBUGU WARD", 42,"NAMAYINGO TOWN COUNCIL"
"NAMBWA", 44,"LUKHONGE"
"NAMENGO WARD", 23,"BUDAKA TOWN COUNCIL"
"NAMETSI", 51,"BUKALASI"
"NAMEZI", 81,"NAMISUNI"
"NAMIGANDA", 15,"IBULANKU"
"NAMIGAVU", 14,"KIKANDWA"
"NAMIIKA", 29,"RWABYATA"
"NAMINYA", 15,"WAKISI"
"NAMIRALI WARD", 64,"NAKASEKE TOWN COUNCIL"
"NAMIREMBE", 5,"RUBAGA DIVISION"
"NAMIRINGA", 49,"KASSANDA"
"NAMIRINGA (LWANTALE)", 17,"KASSANDA"
"NAMIRUMBA", 72,"BUSHIYI"
"NAMIRYANGO", 27,"BUKUYA"
"NAMISAMBYA I", 14,"KITAYUNJWA"
"NAMISAMBYA II", 15,"KITAYUNJWA"
"NAMISINDWA", 22,"BUPOTO"
"NAMISUNI", 20,"NAMISUNI"
"NAMITI", 12,"NAIRAMBI"
"NAMITSA", 64,"BUBUTU"
"NAMIZI", 4,"BUDONDO"
"NAMIZO", 19,"KAYONZA"
"NAMONI", 22,"MALONGO"
"NAMOROTOT", 3,"KAKOMONGOLE"
"NAMPANGA", 5,"BUKIYI"
"NAMPANGALA", 47,"BUDAKA"
"NAMPANYI", 7,"BUSAANA"
"NAMPOLOGOMA", 28,"KACHONGA"
"NAMPONGWE", 39,"SIGULU ISLANDS"
"NAMPUNGE", 9,"KAKIRI"
"NAMRWODHO WARD", 35,"NEBBI TOWN COUNCIL"
"NAMTHIN WARD", 36,"NEBBI TOWN COUNCIL"
"NAMUBIRU", 10,"NAMA"
"NAMUDONGO", 82,"NAMISUNI"
"NAMUGANGA", 29,"NAMUGANGA"
"NAMUHUGA WARD", 16,"BULEMBIA DIVISION"
"NAMUKHUYU", 77,"BUMAYOKA"
"NAMUKOGE", 19,"NAMUGONGO"
"NAMUKONGE", 8,"KAPYANGA"
"NAMUKUBEMBE", 6,"BUKANGA"
"NAMUKUMA", 5,"BUSAANA"
"NAMULABA", 22,"KITIMBWA"
"NAMULANDA", 19,"SSISA"
"NAMULESA", 14,"MAFUBIRA"
"NAMULO", 13,"HIMUTU"
"NAMUMIRA/ANTHONY WARD", 18,"MUKONO DIVISION"
"NAMUNANE", 39,"BULUGANYA"
"NAMUNASA", 33,"KACHONGA"
"NAMUNGALWE", 14,"NAMUNGALWE"
"NAMUNGO", 25,"NAMUNGO"
"NAMUNGOLO", 33,"KALUNGI"
"NAMUNKANAGA", 15,"NAMUNGALWE"
"NAMUNKESU", 16,"NAMUNGALWE"
"NAMUNSAALA", 17,"NAMUNGALWE"
"NAMUNSI", 8,"NAKALOKE"
"NAMUNYALI", 28,"NAMABYA"
"NAMUNYINGI", 17,"NABWIGULU"
"NAMUNYUMYA", 25,"NAMALEMBA"
"NAMUSAALA", 8,"BUSAANA"
"NAMUSAALE", 7,"KAPEEKA"
"NAMUSERA", 23,"MENDE"
"NAMUSERA WARD", 25,"WAKISO TOWN COUNCIL"
"NAMUSIISI", 21,"NAWANDALA"
"NAMUSIKIZI", 6,"BUGAYA"
"NAMUSITA", 35,"KAKULE"
"NAMUTAMBA", 10,"BULERA"
"NAMUTIDDE", 30,"BULERA"
"NAMUTUMBA CENTRAL WARD", 27,"NAMUTUMBA TOWN COUNCIL"
"NAMUTUMBA NORTH WARD", 36,"NAMUTUMBA TOWN COUNCIL"
"NAMUTUMBA SOUTH WARD", 37,"NAMUTUMBA TOWN COUNCIL"
"NAMUTUNKU", 14,"MAANYI"
"NAMUYENJE", 9,"NAKISUNGA"
"NAMWANGA", 7,"NABUYOGA"
"NAMWAYA", 11,"NAGONGERA"
"NAMWEJJE", 73,"BUSULANI"
"NAMWENDIA", 25,"SOPSOP"
"NAMWENDWA", 24,"NAMWENDWA"
"NAMWENE", 15,"KIKANDWA"
"NAMWENJE", 74,"BUKIISE"
"NAMWIWA", 22,"NAMWIWA"
"NANDAGO", 15,"BUKIISE"
"NANDERE", 26,"KADAMA"
"NANDEREMA", 65,"BUNABWANA"
"NANGA", 21,"KIMENYEDDE"
"NANGABO", 13,"NANGABO"
"NANGALA", 27,"NAWAIKOKE"
"NANGARA", 7,"NYAMWEERU"
"NANGARO WARD", 17,"HAMURWA TOWN COUNCIL"
"NANGEYE", 53,"NABOA"
"NANGODI", 46,"KASODO"
"NANGOMA", 22,"KYEBE"
"NANGWE", 33,"DABANI"
"NANKANDULO", 13,"KISOZI"
"NANKODO", 23,"KASASIRA"
"NANKOKOLI", 20,"KAGUMU"
"NANKOMA", 17,"NANKOMA"
"NANKOMA TOWN BOARD", 39,"NANKOMA"
"NANKONGE", 20,"SSISA"
"NANOKO", 31,"TIRINYI"
"NANSANA 7/8 OCHIENG WARD", 28,"NANSANA TOWN COUNCIL"
"NANSANA EAST WARD", 24,"NANSANA TOWN COUNCIL"
"NANSANA WEST WARD", 29,"NANSANA TOWN COUNCIL"
"NANSANGA A", 17,"NANSANGA"
"NANSANGA B", 46,"NANSANGA"
"NANSOLOLO", 28,"NAWAIKOKE"
"NANSUMA", 5,"BUSWALE"
"NANTABULIRWA WARD", 3,"GOMA DIVISION"
"NANYULU WARD", 42,"BUTALEJA TOWN COUNCIL"
"NANYUNZA", 42,"BUKONDE"
"NANYWA", 7,"NDAGWE"
"NANZALA", 52,"KAMERUKA"
"NANZIGA", 9,"NSANGI(MUKONO)"
"NAOYAGUM", 58,"KAWALAKOL"
"NAPETAKORI", 17,"KALAPATA"
"NAPONGA", 32,"RENGEN"
"NARENGEMORU", 24,"NGOLERIET"
"NARENGENYA", 25,"KATIKEKILE"
"NARENGEPAK", 27,"KATHILE"
"NARIAMAAOI", 28,"KATHILE"
"NARIAMAREGAE", 14,"LOTOME"
"NARIKAPET WARD", 13,"KOTIDO TOWN COUNCIL"
"NARISAE", 7,"LORENGEDWAT"
"NAROGOS", 50,"LOLELIA"
"NARUBE", 80,"KATHILE"
"NASENYI", 21,"KABWANGASI"
"NASEPERWAE", 63,"KAWALAKOL"
"NASHULA WARD", 40,"BUDUDA TOWN COUNCIL"
"NASINU WARD", 43,"NAMAYINGO TOWN COUNCIL"
"NASINYI", 36,"NAWEYO"
"NASSE", 9,"GOMBE"
"NASUTI", 11,"NAMBALE"
"NATABA", 83,"BULUGANYA"
"NATEETE", 6,"RUBAGA DIVISION"
"NATHINYONOIT", 8,"LORENGEDWAT"
"NATIRAE", 4,"LOLACHAT"
"NATOPOJO", 16,"NABILATUK"
"NATOTO", 37,"BUSETA"
"NATTETA", 11,"NAZIGO"
"NATUMUKALE", 4,"TAPAC"
"NATURUM", 21,"LOREGAE"
"NATYOLE", 42,"KITABONA"
"NAUYO", 27,"NAMBALE"
"NAWAIKOKE", 29,"NAWAIKOKE"
"NAWAIKONA", 32,"NSINZE"
"NAWAIKOROT", 25,"NGOLERIET"
"NAWAKA", 21,"IKUMBYA"
"NAWAMPANDA", 10,"BUTAGAYA"
"NAWAMPITI", 31,"NAWAIKOKE"
"NAWANDHUKI", 19,"BUWUNGA"
"NAWANENDE", 5,"BUGULUMBYA"
"NAWANGAIZA", 22,"NAWANDALA"
"NAWANGISA", 16,"KIBAALE"
"NAWANGO", 16,"KITAYUNJWA"
"NAWANGOMA", 5,"BUDONDO"
"NAWANKOMPE", 32,"NAWAMPITI"
"NAWANSAGWA", 28,"NAMUTUMBA"
"NAWANSASO", 17,"KITAYUNJWA"
"NAWANSEGA", 16,"IBULANKU"
"NAWANTUMBI", 19,"NAWANYAGO"
"NAWANYAGO", 20,"NAWANYAGO"
"NAWANYINGI", 10,"NAWANYINGI"
"NAWASU WARD", 48,"BUSOLWE TOWN COUNCIL"
"NAWEYO", 59,"NAWEYO"
"NAWII I", 19,"PANYANGARA"
"NAWII II", 9,"KOTIDO"
"NAWII III WARD", 10,"KOTIDO TOWN COUNCIL"
"NAWII IV", 16,"NAKAPELIMORU"
"NAWII V", 25,"RENGEN"
"NAWIRE", 12,"PAYA"
"NAZIGO", 12,"NAZIGO"
"NAZWAZWA", 84,"BUMASOBO"
"NCHUNE", 10,"KASHARE"
"NCWAMAZI", 9,"BUKUYA"
"NDAAPI", 20,"OMUGO"
"NDAGGA", 42,"KIZIBA"
"NDAGO", 29,"NYARUSHANJE"
"NDAGWE", 8,"NDAGWE"
"NDAIGA", 26,"NDAIGA"
"NDALIBANA", 31,"KASITU"
"NDALIKE", 25,"NAMWENDWA"
"NDANDAMIRE", 23,"KIGWERA"
"NDANGARA", 34,"RYERU"
"NDANGARO", 17,"RUTOTO"
"NDARA", 48,"KANGO"
"NDAVU", 36,"PAWOR"
"NDEEBA", 7,"RUBAGA DIVISION"
"NDEEBO WARD", 29,"KABWOHE/ITENDERO TOWN COUNCIL"
"NDEIJA-MULAGO", 19,"NDEIJA"
"NDEJJE", 7,"MAKINDYE"
"NDEKYE", 18,"RYERU"
"NDEKYE WARD", 3,"RUBIRIZI TOWN COUNCIL"
"NDERE", 33,"RUHINDA"
"NDIFAKULYA", 9,"KAPYANGA"
"NDIFAKULYA A WARD", 4,"BUGIRI TOWN COUNCIL"
"NDOLO", 4,"KABIRA"
"NDOLWA", 20,"NGOGWE"
"NDORERO WARD", 8,"SOUTHERN DIVISION"
"NDUDU", 36,"KIDERA"
"NDULYA", 31,"NKONDO"
"NEBBI HILL WARD", 22,"NEBBI TOWN COUNCIL"
"NEKINA", 66,"KHABUTOOLA"
"NEKUKU", 11,"LUNYO"
"NFUMBYE", 15,"MAANYI"
"NGAARA", 28,"MPUNGU"
"NGACINO", 2,"AGORO"
"NGALONKALU", 34,"ZIROBWE"
"NGALWE", 34,"OLOK"
"NGAMBA", 8,"NGAMBA"
"NGANDHO", 7,"BUGAYA"
"NGANDWE", 4,"BUTAYUNJA"
"NGANGATA", 7,"KAPTANYA"
"NGANGI", 36,"KASULE"
"NGANGO", 20,"KAGONGI"
"NGANIKO", 15,"NYABBANI"
"NGARAMA", 8,"NGARAMA"
"NGARIAM", 18,"PALAM"
"NGASIRE", 22,"MUNARYA"
"NGEKIDI", 3,"ADILANG"
"NGEREKO", 13,"KISEKKA"
"NGERIBALYA", 36,"MPENJA"
"NGESI", 71,"KASEREM"
"NGIRA", 49,"WARR"
"NGITE", 17,"HARUGALI"
"NGOGOLO", 7,"BUTUNTUMULA"
"NGOMA", 13,"MWIZI"
"NGOMA CENTRAL WARD", 65,"NGOMA TOWN COUNCIL"
"NGOMA EAST WARD", 66,"NGOMA TOWN COUNCIL"
"NGOMA NORTH WARD", 67,"NGOMA TOWN COUNCIL"
"NGOMA WEST WARD", 68,"NGOMA TOWN COUNCIL"
"NGOMANENE", 37,"MPENJA"
"NGOMBA", 28,"NYAKYERA"
"NGOMBE", 36,"KIHUURA"
"NGOMBERE", 24,"MPUNGE"
"NGONGOLO", 21,"SSISA"
"NGORA", 28,"NGORA"
"NGORA WARD", 72,"LOKOLE TOWN COUNCIL"
"NGORO", 35,"KYABAKARA"
"NGORORA", 29,"BITOOMA"
"NGOTO", 7,"ATANGA"
"NGUDI", 32,"LOKOLE"
"NGUGO", 4,"BUGAMBA"
"NGUGULO", 6,"KAKINDU"
"NGWEDO", 6,"NGWEDO"
"NGWERO", 56,"LOKOLE"
"NICU", 30,"BELEAFE"
"NILE", 24,"NGWEDO"
"NINDYE", 25,"NKOZI"
"NINZI WARD", 41,"KALISIZO TOWN COUNCIL"
"NJALA", 5,"KABIRA"
"NJANJA", 45,"MIRAMBI"
"NJARA", 3,"EASTERN DIVISION"
"NJERU", 45,"NAKITOMA"
"NJERU EAST WARD", 1,"NJERU TOWN COUNCIL"
"NJERU NORTH WARD", 2,"NJERU TOWN COUNCIL"
"NJERU SOUTH WARD", 3,"NJERU TOWN COUNCIL"
"NJERU WEST WARD", 4,"NJERU TOWN COUNCIL"
"NJUULE", 5,"BUBANDI"
"NKAAKA WARD", 14,"KYEGEGWA TOWN COUNCIL"
"NKAAKWA", 40,"HAPUUYO"
"NKAIZA", 15,"NABUKALU"
"NKANDWA", 21,"KIBIGA"
"NKANGA", 16,"NYABUBARE"
"NKASI", 17,"KITUNTU"
"NKATU WARD", 7,"NORTHERN DIVISION"
"NKENDA", 13,"MATALE"
"NKENGE", 22,"KASAALI"
"NKIINGA", 29,"KASAMBYA"
"NKINGA", 51,"MITOOMA"
"NKOKONJERU", 23,"KITIMBWA"
"NKOKONJERU WARD", 4,"BOMBO TOWN COUNCIL"
"NKOMA", 9,"NAMANYONYI"
"NKOMANGANI", 37,"KAKABARA"
"NKOMBE", 13,"IMANYIRO"
"NKONDO", 19,"KABWOYA"
"NKONGORO", 20,"NYABIHOKO"
"NKONGORO WARD", 44,"SANGA TOWN COUNCIL"
"NKONI", 11,"KINGO"
"NKONO WARD", 1,"NORTHERN DIVISION"
"NKOONE", 22,"KAGULU"
"NKUMBA", 14,"KATABI"
"NKUNDA", 10,"KIHIIHI"
"NKUNGU", 12,"NKUNGU"
"NKUNGULUTALE", 22,"SSISA"
"NKUNYU", 11,"LWENGO"
"NKURANGA", 37,"SINDILA"
"NKUSI WARD", 18,"BUGIRI TOWN COUNCIL"
"NOMBE", 17,"NOMBE"
"NOMBE I", 31,"SANGA"
"NOMBE II", 22,"SANGA"
"NOMBE WARD", 43,"SANGA TOWN COUNCIL"
"NOOZI", 23,"RWAMUCUCU"
"NORTH A WARD", 11,"WESTERN DIVISION"
"NORTH B WARD", 21,"WESTERN DIVISION"
"NORTH C WARD", 22,"EASTERN DIVISION"
"NORTH CENTRAL", 8,"NORTHERN BOROUGH"
"NORTH EAST A WARD", 12,"EASTERN DIVISION"
"NORTH EAST B WARD", 23,"EASTERN DIVISION"
"NORTH EAST WARD", 19,"KIGOROBYA TOWN COUNCIL"
"NORTH KOTIDO RURAL WARD", 6,"KOTIDO TOWN COUNCIL"
"NORTH WARD", 7,"KISORO TOWN COUNCIL"
"NORTHERN A WARD", 9,"WESTERN DIVISION"
"NORTHERN B WARD", 10,"EASTERN DIVISION"
"NORTHERN WARD", 20,"KIGOROBYA TOWN COUNCIL"
"NOTHERN WARD", 11,"KATAKWI TOWN COUNCIL"
"NSAALE", 17,"IBULANKU"
"NSAKYA", 16,"NAJJEMBE"
"NSALA", 27,"LWAMATA"
"NSAMBWE", 19,"KYEGONZA"
"NSAMBYA", 7,"KAKINDU"
"NSAMBYA CENTRAL", 10,"MAKINDYE DIVISION"
"NSAMBYA ESTATE", 1,"MAKINDYE DIVISION"
"NSAMBYA RAILWAYS", 12,"MAKINDYE DIVISION"
"NSAMULE", 30,"NAWAIKOKE"
"NSANGI", 10,"NSANGI(MUKONO)"
"NSANGO", 3,"BULUGUYI"
"NSANGU", 23,"SSISA"
"NSANJA", 17,"NTENJERU"
"NSANVU", 14,"MAKULUBITA"
"NSASI", 7,"NSASI"
"NSENYI", 3,"KISINGA"
